stimulus_set,question_type,sample_id,image_path,filename,figure_type,figure_rotation,number_rotation,number_position_x,number_position_y,number_location_x,number_location_y,relative_location,number_appearance_type,number_appearance,target,model_answer,model
level_2_rotations,visual,level_2_rotations_425_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0425_front.jpg,level_2_rot_image_0425_front.jpg,arrowman_1,110.0,200.0,107,73,left,top,front,figure_perspective,W,w,W,openai/gpt-4o
level_2_rotations,visual,level_2_rotations_426_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0426_front.jpg,level_2_rot_image_0426_front.jpg,arrowman_1,110.0,200.0,167,26,left,top,front,figure_perspective,W,w,W,openai/gpt-4o
level_2_rotations,visual,level_2_rotations_427_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0427_front.jpg,level_2_rot_image_0427_front.jpg,arrowman_1,110.0,200.0,120,52,left,top,front,figure_perspective,W,w,E,openai/gpt-4o
level_2_rotations,visual,level_2_rotations_428_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0428_front.jpg,level_2_rot_image_0428_front.jpg,arrowman_1,110.0,200.0,124,113,left,top,front,figure_perspective,W,w,E,openai/gpt-4o
level_2_rotations,visual,level_2_rotations_429_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0429_front.jpg,level_2_rot_image_0429_front.jpg,arrowman_1,110.0,200.0,137,134,left,top,front,figure_perspective,W,w,M,openai/gpt-4o
level_2_rotations,visual,level_2_rotations_430_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0430_front.jpg,level_2_rot_image_0430_front.jpg,arrowman_1,110.0,290.0,183,117,left,top,front,figure_perspective,3,3,3,openai/gpt-4o
level_2_rotations,visual,level_2_rotations_431_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0431_front.jpg,level_2_rot_image_0431_front.jpg,arrowman_1,110.0,290.0,103,45,left,top,front,figure_perspective,3,3,3,openai/gpt-4o
level_2_rotations,visual,level_2_rotations_432_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0432_front.jpg,level_2_rot_image_0432_front.jpg,arrowman_1,110.0,290.0,57,74,left,top,front,figure_perspective,3,3,E,openai/gpt-4o
level_2_rotations,visual,level_2_rotations_433_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0433_front.jpg,level_2_rot_image_0433_front.jpg,arrowman_1,110.0,290.0,61,51,left,top,front,figure_perspective,3,3,E,openai/gpt-4o
level_2_rotations,visual,level_2_rotations_434_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0434_front.jpg,level_2_rot_image_0434_front.jpg,arrowman_1,110.0,290.0,137,72,left,top,front,figure_perspective,3,3,W,openai/gpt-4o
level_2_rotations,visual,level_2_rotations_435_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0435_front.jpg,level_2_rot_image_0435_front.jpg,arrowman_1,110.0,290.0,127,112,left,top,front,figure_perspective,3,3,E,openai/gpt-4o
level_2_rotations,visual,level_2_rotations_436_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0436_front.jpg,level_2_rot_image_0436_front.jpg,arrowman_1,110.0,290.0,62,22,left,top,front,figure_perspective,3,3,3,openai/gpt-4o
level_2_rotations,visual,level_2_rotations_437_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0437_front.jpg,level_2_rot_image_0437_front.jpg,arrowman_1,110.0,290.0,26,41,left,top,front,figure_perspective,3,3,W,openai/gpt-4o
level_2_rotations,visual,level_2_rotations_438_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0438_front.jpg,level_2_rot_image_0438_front.jpg,arrowman_1,110.0,290.0,62,33,left,top,front,figure_perspective,3,3,W,openai/gpt-4o
level_2_rotations,visual,level_2_rotations_439_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0439_front.jpg,level_2_rot_image_0439_front.jpg,arrowman_1,110.0,290.0,198,28,right,top,front,figure_perspective,3,3,3,openai/gpt-4o
level_2_rotations,visual,level_2_rotations_440_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0440_front.jpg,level_2_rot_image_0440_front.jpg,arrowman_1,120.0,30.0,173,81,left,top,front,figure_perspective,M,m,W,openai/gpt-4o
level_2_rotations,visual,level_2_rotations_441_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0441_front.jpg,level_2_rot_image_0441_front.jpg,arrowman_1,120.0,30.0,147,96,left,top,front,figure_perspective,M,m,W,openai/gpt-4o
level_2_rotations,visual,level_2_rotations_442_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0442_front.jpg,level_2_rot_image_0442_front.jpg,arrowman_1,120.0,30.0,118,120,left,top,front,figure_perspective,M,m,W,openai/gpt-4o
level_2_rotations,visual,level_2_rotations_443_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0443_front.jpg,level_2_rot_image_0443_front.jpg,arrowman_1,120.0,30.0,72,30,left,top,front,figure_perspective,M,m,E,openai/gpt-4o
level_2_rotations,visual,level_2_rotations_444_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0444_front.jpg,level_2_rot_image_0444_front.jpg,arrowman_1,120.0,30.0,192,40,left,top,front,figure_perspective,M,m,W,openai/gpt-4o
level_2_rotations,visual,level_2_rotations_445_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0445_front.jpg,level_2_rot_image_0445_front.jpg,arrowman_1,120.0,30.0,157,68,left,top,front,figure_perspective,M,m,W,openai/gpt-4o
level_2_rotations,visual,level_2_rotations_446_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0446_front.jpg,level_2_rot_image_0446_front.jpg,arrowman_1,120.0,30.0,170,90,left,top,front,figure_perspective,M,m,W,openai/gpt-4o
level_2_rotations,visual,level_2_rotations_447_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0447_front.jpg,level_2_rot_image_0447_front.jpg,arrowman_1,120.0,30.0,116,83,left,top,front,figure_perspective,M,m,W,openai/gpt-4o
level_2_rotations,visual,level_2_rotations_448_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0448_front.jpg,level_2_rot_image_0448_front.jpg,arrowman_1,120.0,30.0,120,39,left,top,front,figure_perspective,M,m,E,openai/gpt-4o
level_2_rotations,visual,level_2_rotations_449_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0449_front.jpg,level_2_rot_image_0449_front.jpg,arrowman_1,120.0,30.0,102,76,left,top,front,figure_perspective,M,m,W,openai/gpt-4o
level_2_rotations,visual,level_2_rotations_450_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0450_front.jpg,level_2_rot_image_0450_front.jpg,arrowman_1,120.0,120.0,54,108,left,top,front,figure_perspective,E,e,M,openai/gpt-4o
level_2_rotations,visual,level_2_rotations_451_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0451_front.jpg,level_2_rot_image_0451_front.jpg,arrowman_1,120.0,120.0,81,82,left,top,front,figure_perspective,E,e,M,openai/gpt-4o
level_2_rotations,visual,level_2_rotations_452_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0452_front.jpg,level_2_rot_image_0452_front.jpg,arrowman_1,120.0,120.0,32,51,left,top,front,figure_perspective,E,e,3,openai/gpt-4o
level_2_rotations,visual,level_2_rotations_453_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0453_front.jpg,level_2_rot_image_0453_front.jpg,arrowman_1,120.0,120.0,192,18,left,top,front,figure_perspective,E,e,W,openai/gpt-4o
level_2_rotations,visual,level_2_rotations_454_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0454_front.jpg,level_2_rot_image_0454_front.jpg,arrowman_1,120.0,120.0,39,26,left,top,front,figure_perspective,E,e,M,openai/gpt-4o
level_2_rotations,visual,level_2_rotations_455_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0455_front.jpg,level_2_rot_image_0455_front.jpg,arrowman_1,120.0,120.0,151,44,left,top,front,figure_perspective,E,e,M,openai/gpt-4o
level_2_rotations,visual,level_2_rotations_456_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0456_front.jpg,level_2_rot_image_0456_front.jpg,arrowman_1,120.0,120.0,128,135,left,top,front,figure_perspective,E,e,M,openai/gpt-4o
level_2_rotations,visual,level_2_rotations_457_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0457_front.jpg,level_2_rot_image_0457_front.jpg,arrowman_1,120.0,120.0,67,75,left,top,front,figure_perspective,E,e,E,openai/gpt-4o
level_2_rotations,visual,level_2_rotations_458_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0458_front.jpg,level_2_rot_image_0458_front.jpg,arrowman_1,120.0,120.0,148,99,left,top,front,figure_perspective,E,e,M,openai/gpt-4o
level_2_rotations,visual,level_2_rotations_459_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0459_front.jpg,level_2_rot_image_0459_front.jpg,arrowman_1,120.0,120.0,155,129,left,top,front,figure_perspective,E,e,M,openai/gpt-4o
level_2_rotations,visual,level_2_rotations_460_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0460_front.jpg,level_2_rot_image_0460_front.jpg,arrowman_1,120.0,210.0,125,64,left,top,front,figure_perspective,W,w,M,openai/gpt-4o
level_2_rotations,visual,level_2_rotations_461_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0461_front.jpg,level_2_rot_image_0461_front.jpg,arrowman_1,120.0,210.0,30,84,left,top,front,figure_perspective,W,w,W,openai/gpt-4o
level_2_rotations,visual,level_2_rotations_462_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0462_front.jpg,level_2_rot_image_0462_front.jpg,arrowman_1,120.0,210.0,46,104,left,top,front,figure_perspective,W,w,E,openai/gpt-4o
level_2_rotations,visual,level_2_rotations_463_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0463_front.jpg,level_2_rot_image_0463_front.jpg,arrowman_1,120.0,210.0,144,134,left,top,front,figure_perspective,W,w,E,openai/gpt-4o
level_2_rotations,visual,level_2_rotations_464_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0464_front.jpg,level_2_rot_image_0464_front.jpg,arrowman_1,120.0,210.0,94,109,left,top,front,figure_perspective,W,w,M,openai/gpt-4o
level_2_rotations,visual,level_2_rotations_465_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0465_front.jpg,level_2_rot_image_0465_front.jpg,arrowman_1,120.0,210.0,145,111,left,top,front,figure_perspective,W,w,M,openai/gpt-4o
level_2_rotations,visual,level_2_rotations_466_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0466_front.jpg,level_2_rot_image_0466_front.jpg,arrowman_1,120.0,210.0,170,78,left,top,front,figure_perspective,W,w,M,openai/gpt-4o
level_2_rotations,visual,level_2_rotations_467_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0467_front.jpg,level_2_rot_image_0467_front.jpg,arrowman_1,120.0,210.0,156,146,left,top,front,figure_perspective,W,w,M,openai/gpt-4o
level_2_rotations,visual,level_2_rotations_468_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0468_front.jpg,level_2_rot_image_0468_front.jpg,arrowman_1,120.0,210.0,125,25,left,top,front,figure_perspective,W,w,M,openai/gpt-4o
level_2_rotations,visual,level_2_rotations_469_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0469_front.jpg,level_2_rot_image_0469_front.jpg,arrowman_1,120.0,210.0,134,113,left,top,front,figure_perspective,W,w,M,openai/gpt-4o
level_2_rotations,visual,level_2_rotations_470_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0470_front.jpg,level_2_rot_image_0470_front.jpg,arrowman_1,120.0,300.0,154,76,left,top,front,figure_perspective,3,3,M,openai/gpt-4o
level_2_rotations,visual,level_2_rotations_471_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0471_front.jpg,level_2_rot_image_0471_front.jpg,arrowman_1,120.0,300.0,75,37,left,top,front,figure_perspective,3,3,E,openai/gpt-4o
level_2_rotations,visual,level_2_rotations_472_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0472_front.jpg,level_2_rot_image_0472_front.jpg,arrowman_1,120.0,300.0,93,87,left,top,front,figure_perspective,3,3,E,openai/gpt-4o
level_2_rotations,visual,level_2_rotations_473_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0473_front.jpg,level_2_rot_image_0473_front.jpg,arrowman_1,120.0,300.0,126,104,left,top,front,figure_perspective,3,3,M,openai/gpt-4o
level_2_rotations,visual,level_2_rotations_474_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0474_front.jpg,level_2_rot_image_0474_front.jpg,arrowman_1,120.0,300.0,53,36,left,top,front,figure_perspective,3,3,E,openai/gpt-4o
level_2_rotations,visual,level_2_rotations_475_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0475_front.jpg,level_2_rot_image_0475_front.jpg,arrowman_1,120.0,300.0,193,90,right,top,front,figure_perspective,3,3,M,openai/gpt-4o
level_2_rotations,visual,level_2_rotations_476_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0476_front.jpg,level_2_rot_image_0476_front.jpg,arrowman_1,120.0,300.0,53,27,left,top,front,figure_perspective,3,3,M,openai/gpt-4o
level_2_rotations,visual,level_2_rotations_477_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0477_front.jpg,level_2_rot_image_0477_front.jpg,arrowman_1,120.0,300.0,93,80,left,top,front,figure_perspective,3,3,E,openai/gpt-4o
level_2_rotations,visual,level_2_rotations_478_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0478_front.jpg,level_2_rot_image_0478_front.jpg,arrowman_1,120.0,300.0,152,86,left,top,front,figure_perspective,3,3,E,openai/gpt-4o
level_2_rotations,visual,level_2_rotations_479_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0479_front.jpg,level_2_rot_image_0479_front.jpg,arrowman_1,120.0,300.0,180,34,left,top,front,figure_perspective,3,3,3,openai/gpt-4o
level_2_rotations,visual,level_2_rotations_480_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0480_front.jpg,level_2_rot_image_0480_front.jpg,arrowman_1,130.0,40.0,40,73,left,top,front,figure_perspective,M,m,W,openai/gpt-4o
level_2_rotations,visual,level_2_rotations_481_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0481_front.jpg,level_2_rot_image_0481_front.jpg,arrowman_1,130.0,40.0,71,62,left,top,front,figure_perspective,M,m,E,openai/gpt-4o
level_2_rotations,visual,level_2_rotations_482_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0482_front.jpg,level_2_rot_image_0482_front.jpg,arrowman_1,130.0,40.0,88,64,left,top,front,figure_perspective,M,m,W,openai/gpt-4o
level_2_rotations,visual,level_2_rotations_483_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0483_front.jpg,level_2_rot_image_0483_front.jpg,arrowman_1,130.0,40.0,72,72,left,top,front,figure_perspective,M,m,W,openai/gpt-4o
level_2_rotations,visual,level_2_rotations_484_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0484_front.jpg,level_2_rot_image_0484_front.jpg,arrowman_1,130.0,40.0,167,114,left,top,front,figure_perspective,M,m,W,openai/gpt-4o
level_2_rotations,visual,level_2_rotations_485_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0485_front.jpg,level_2_rot_image_0485_front.jpg,arrowman_1,130.0,40.0,31,80,left,top,front,figure_perspective,M,m,E,openai/gpt-4o
level_2_rotations,visual,level_2_rotations_486_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0486_front.jpg,level_2_rot_image_0486_front.jpg,arrowman_1,130.0,40.0,104,36,left,top,front,figure_perspective,M,m,W,openai/gpt-4o
level_2_rotations,visual,level_2_rotations_487_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0487_front.jpg,level_2_rot_image_0487_front.jpg,arrowman_1,130.0,40.0,128,131,left,top,front,figure_perspective,M,m,W,openai/gpt-4o
level_2_rotations,visual,level_2_rotations_488_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0488_front.jpg,level_2_rot_image_0488_front.jpg,arrowman_1,130.0,40.0,101,67,left,top,front,figure_perspective,M,m,W,openai/gpt-4o
level_2_rotations,visual,level_2_rotations_489_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0489_front.jpg,level_2_rot_image_0489_front.jpg,arrowman_1,130.0,40.0,76,42,left,top,front,figure_perspective,M,m,W,openai/gpt-4o
level_2_rotations,visual,level_2_rotations_490_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0490_front.jpg,level_2_rot_image_0490_front.jpg,arrowman_1,130.0,130.0,28,81,left,top,front,figure_perspective,E,e,M,openai/gpt-4o
level_2_rotations,visual,level_2_rotations_491_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0491_front.jpg,level_2_rot_image_0491_front.jpg,arrowman_1,130.0,130.0,109,30,left,top,front,figure_perspective,E,e,W,openai/gpt-4o
level_2_rotations,visual,level_2_rotations_492_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0492_front.jpg,level_2_rot_image_0492_front.jpg,arrowman_1,130.0,130.0,118,152,left,top,front,figure_perspective,E,e,3,openai/gpt-4o
level_2_rotations,visual,level_2_rotations_493_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0493_front.jpg,level_2_rot_image_0493_front.jpg,arrowman_1,130.0,130.0,29,106,left,top,front,figure_perspective,E,e,M,openai/gpt-4o
level_2_rotations,visual,level_2_rotations_494_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0494_front.jpg,level_2_rot_image_0494_front.jpg,arrowman_1,130.0,130.0,143,77,left,top,front,figure_perspective,E,e,M,openai/gpt-4o
level_2_rotations,visual,level_2_rotations_495_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0495_front.jpg,level_2_rot_image_0495_front.jpg,arrowman_1,130.0,130.0,51,122,left,top,front,figure_perspective,E,e,M,openai/gpt-4o
level_2_rotations,visual,level_2_rotations_496_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0496_front.jpg,level_2_rot_image_0496_front.jpg,arrowman_1,130.0,130.0,36,77,left,top,front,figure_perspective,E,e,M,openai/gpt-4o
level_2_rotations,visual,level_2_rotations_497_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0497_front.jpg,level_2_rot_image_0497_front.jpg,arrowman_1,130.0,130.0,99,110,left,top,front,figure_perspective,E,e,M,openai/gpt-4o
level_2_rotations,visual,level_2_rotations_498_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0498_front.jpg,level_2_rot_image_0498_front.jpg,arrowman_1,130.0,130.0,110,97,left,top,front,figure_perspective,E,e,W,openai/gpt-4o
level_2_rotations,visual,level_2_rotations_499_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0499_front.jpg,level_2_rot_image_0499_front.jpg,arrowman_1,130.0,130.0,55,20,left,top,front,figure_perspective,E,e,E,openai/gpt-4o
level_2_rotations,visual,level_2_rotations_500_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0500_front.jpg,level_2_rot_image_0500_front.jpg,arrowman_1,130.0,220.0,119,113,left,top,front,figure_perspective,W,w,W,openai/gpt-4o
